Date,Close,PE(TTM),PB(MRQ),PS(TTM)
2012/4/24,6.364,-13.08316326,14.93603063,16.29684639
2012/4/25,6.582,-13.53132915,15.44766712,16.85509872
2012/4/26,6.698,-13.76980305,15.71991407,17.1521492
2012/4/27,6.668,-13.70812893,15.64950538,17.07532692
2012/4/30,6.626,-13.62178516,15.5582721,16.96777344
2012/5/1,6.756,-13.88903999,15.86352042,17.30067635
2012/5/2,6.788,-13.95482635,15.93865847,17.38262177
2012/5/3,6.492,-13.3463068,15.24363152,16.62462807
2012/5/4,6.366,-13.08727455,14.94777546,16.30196953
2012/5/7,6.494,-13.35041809,15.24832765,16.6297493
2012/5/8,6.038,-12.41296959,14.17761046,15.46203041
2012/5/9,6.012,-12.359519,14.1165608,15.39545059
2012/5/10,6.592,-11.74182796,22.53705385,18.70690155
2012/5/11,6.45,-11.48889351,22.05157726,18.30393028
2012/5/14,6.012,-10.7087183,20.55412132,17.06096649
2012/5/15,5.886,-10.48428345,20.12334632,16.70340157
2012/5/16,5.836,-10.39522266,19.95240386,16.56151009
2012/5/17,5.714,-10.17791271,19.53530426,16.21529579
2012/5/18,5.512,-9.818105698,18.84469673,15.64205647
2012/5/21,5.754,-10.24916172,19.67205823,16.32880974
2012/5/22,6.158,-10.9687767,21.0532733,17.47528839
2012/5/23,6.204,-11.05071259,21.21054036,17.60582733
2012/5/24,6.064,-10.80134106,20.73190148,17.20853233
2012/5/25,5.962,-10.61965656,20.38317886,16.91907501
2012/5/29,6.338,-11.28939724,21.66866616,17.98609543
2012/5/30,6.082,-10.83340359,20.79344076,17.25961304
2012/5/31,5.9,-10.50922108,20.17121021,16.74312973
2012/6/1,5.63,-10.02829075,19.24812093,15.97691917
2012/6/4,5.576,-9.932104111,19.06350307,15.82367706
2012/6/5,5.582,-9.942791939,19.08401617,15.84070396
2012/6/6,5.844,-10.40947247,19.97975466,16.58421326
2012/6/7,5.786,-10.30616093,19.7814614,16.41961861
2012/6/8,6.016,-10.7158432,20.56779672,17.07231712
2012/6/11,5.824,-10.37384796,19.91137767,16.52745628
2012/6/12,5.932,-10.56622028,20.28061338,16.83394051
2012/6/13,5.954,-10.60540676,20.35582807,16.89637184
2012/6/14,5.878,-10.47003365,20.09599553,16.68069839
2012/6/15,5.982,-10.65528107,20.45155584,16.97583199
2012/6/18,6.368,-11.34283352,21.77123163,18.07122993
2012/6/19,6.418,-11.4318943,21.94217409,18.21312141
2012/6/20,6.756,-12.0339489,23.09774512,19.17230415
2012/6/21,6.438,-11.46751881,22.01055107,18.26987648
2012/6/22,6.757,-12.03572941,23.10116397,19.17514038
2012/6/25,6.622,-11.79526424,22.63961932,18.79203606
2012/6/26,6.322,-11.26089764,21.61396457,17.94069099
2012/6/27,6.392,-11.38558292,21.85328401,18.13933754
2012/6/28,6.282,-11.18964863,21.4772106,17.82717705
2012/6/29,6.258,-11.14689922,21.39515822,17.75906944
2012/7/2,6.08,-10.82984066,20.80812789,17.25393867
2012/7/3,6.132,-10.92246437,20.98609214,17.40150452
2012/7/5,6.246,-11.12552452,21.37624454,17.72501564
2012/7/6,6.198,-11.04002571,21.21196984,17.58880043
2012/7/9,6.298,-11.21814823,21.55420879,17.87258148
2012/7/10,6.254,-11.13977432,21.40362365,17.74771881
2012/7/11,6.302,-11.22527313,21.56789835,17.88393402
2012/7/12,6.54,-11.64920425,22.38242704,18.5593338
2012/7/13,6.85,-12.20138359,23.44336777,19.4390583
2012/7/16,7.192,-12.81056213,24.63933213,20.40959167
2012/7/17,6.67,-11.88076305,22.85099351,18.92825127
2012/7/18,6.43,-11.453269,22.02876885,18.24717522
2012/7/19,6.454,-11.49601841,22.11099132,18.31528282
2012/7/20,6.358,-11.32502174,21.78210146,18.0428524
2012/7/23,6.132,-10.92246437,21.00783991,17.40150452
2012/7/24,5.968,-10.63034439,20.44598639,16.93610191
2012/7/25,5.79,-10.31328583,19.83616978,16.43097115
2012/7/26,5.626,-10.02116585,19.27431626,15.96556854
2012/7/27,5.902,-10.51278305,20.21987461,16.748806
2012/7/30,5.47,-9.743294716,18.73987024,15.52286816
2012/7/31,5.484,-9.768231392,18.78783334,15.56259823
2012/8/1,5.25,-9.351425171,17.9861643,14.89854813
2012/8/2,5.22,-8.045152664,44.23030092,17.88489723
2012/8/3,5.454,-8.405797958,46.21303855,18.68663406
2012/8/6,5.654,-8.714040756,47.90768609,19.37187958
2012/8/7,6.05,-9.324362755,51.26308823,20.7286644
2012/8/8,5.818,-8.96680069,49.29729708,19.93378067
2012/8/9,5.882,-9.065438271,49.83958429,20.15305901
2012/8/10,5.988,-9.228807449,50.73774749,20.51623917
2012/8/13,6.234,-9.607946396,52.82216397,21.35909081
2012/8/14,5.884,-9.068520546,49.85653077,20.1599102
2012/8/15,5.88,-9.062355995,49.82263782,20.1462059
2012/8/16,6.06,-9.339775085,51.34782061,20.7629261
2012/8/17,6.002,-9.250384331,50.85637282,20.56420517
2012/8/20,5.902,-9.096262932,50.00904905,20.22158241
2012/8/21,5.822,-8.97296524,49.33119003,19.94748497
2012/8/22,5.99,-9.231889725,50.75469397,20.52309036
2012/8/23,6.146,-9.472319603,52.07651905,21.05758286
2012/8/24,5.9,-9.093180656,49.99210257,20.21473122
2012/8/27,5.664,-8.729453087,47.99241847,19.40614128
2012/8/28,5.738,-8.843502998,48.61943806,19.65968132
2012/8/29,5.682,-8.757194519,48.14493675,19.46781349
2012/8/30,5.682,-8.757194519,48.14493675,19.46781349
2012/8/31,5.704,-8.791101456,48.33134798,19.54319
2012/9/4,5.628,-8.673969269,47.68738191,19.28279686
2012/9/5,5.588,-8.6123209,47.3484524,19.14574814
2012/9/6,5.71,-8.800349236,48.3821874,19.56374741
2012/9/7,5.87,-9.046943665,49.73790544,20.1119442
2012/9/10,5.474,-8.436621666,46.3825033,18.75515938
2012/9/11,5.56,-8.569166183,47.11120175,19.04981422
2012/9/12,5.656,-8.717123032,47.92463257,19.37873077
2012/9/13,5.896,-9.087015152,49.95820962,20.20102501
2012/9/14,6.078,-9.367516518,51.50033889,20.82459831
2012/9/17,6.508,-10.03024006,55.14383111,22.29787636
2012/9/18,6.268,-9.660347939,53.11025405,21.47558212
2012/9/19,6.21,-9.570957184,52.61880627,21.27686119
2012/9/20,6.18,-9.524721146,52.36460913,21.17407417
2012/9/21,6.004,-9.253466606,50.8733193,20.57105827
2012/9/24,6.132,-9.450742722,51.95789372,21.00961494
2012/9/25,5.532,-8.526012421,46.87395109,18.95388031
2012/9/26,5.508,-8.489023209,46.67059338,18.8716507
2012/9/27,5.698,-8.78185463,48.28050855,19.5226326
2012/9/28,5.856,-9.025366783,53.03380203,20.06397629
2012/10/1,5.832,-8.988377571,49.57524854,19.98174667
2012/10/2,5.96,-9.185653687,50.66331984,20.42030334
2012/10/3,5.86,-9.031531334,49.81326414,20.0776825
2012/10/4,5.88,-9.062355995,49.98327528,20.1462059
2012/10/5,5.778,-8.905151367,49.11621846,19.79673195
2012/10/8,5.85,-9.016119003,49.72825857,20.04341888
2012/10/9,5.674,-8.744865417,48.23216053,19.44040298
2012/10/10,5.68,-8.754112244,48.28316387,19.46096039
2012/10/11,5.664,-8.729453087,48.14715496,19.40614128
2012/10/12,5.528,-8.51984787,46.99107921,18.9401741
2012/10/15,5.466,-8.424292564,46.46404467,18.72774887
2012/10/16,5.612,-8.649310112,47.705126,19.22797775
2012/10/17,5.76382,-8.883296967,48.99568056,19.74814796
2012/10/18,5.608,-8.643144608,47.67112377,19.21427345
2012/10/19,5.548,-8.550671577,47.16109035,19.00869942
2012/10/22,5.57,-8.584578514,47.3481026,19.08407593
2012/10/23,5.678,-8.751029968,48.26616276,19.45410919
2012/10/24,5.484,-8.452033997,46.6170547,18.78942108
2012/10/25,5.504,-8.482858658,46.78706584,18.85794449
2012/10/26,5.476,-8.439703941,46.54905024,18.76201057
2012/10/31,5.62628,-8.671318054,51.44673733,19.27690506
2012/11/1,5.84908,-9.014701843,53.48402184,20.04026794
2012/11/2,5.78364,-8.913844109,52.88563809,19.8160553
2012/11/5,6.3,-9.709667206,57.60723696,21.58522034
2012/11/6,6.23,-9.601781845,56.96715655,21.3453846
2012/11/7,6.308,-9.254393578,-128.7384898,24.52911758
2012/11/8,6.262,-9.186907768,-127.7996866,24.35024261
2012/11/9,6.064,-8.896424294,-123.7587511,23.5803051
2012/11/12,6.214,-9.116487503,-126.8200658,24.16359138
2012/11/13,6.32286,-9.276194572,-129.041764,24.58690262
2012/11/14,6.276,-9.207447052,-128.0854093,24.40468407
2012/11/15,6.164,-9.043132782,-125.7996276,23.96916389
2012/11/16,6.36798,-9.342389107,-129.9626075,24.7623539
2012/11/19,6.584,-9.659309387,-134.3713089,25.60236359
2012/11/20,6.6,-9.682783127,-134.6978491,25.6645813
2012/11/21,6.494,-9.527272224,-132.5345201,25.25239182
2012/11/23,6.426,-9.427510262,-131.146724,24.98796844
2012/11/26,6.454,-9.468588829,-131.7181695,25.09684944
2012/11/27,6.43,-9.43337822,-131.2283591,25.00352287
2012/11/28,6.646,-9.750268936,-135.6366523,25.84345627
2012/11/29,6.738,-9.885241508,-137.5142587,26.2012043
2012/11/30,6.764,-9.92338562,-138.0448866,26.30230713
2012/12/3,6.924,-10.15812016,-141.310289,26.92447853
2012/12/4,6.78,-9.94685936,-138.3714269,26.36452484
2012/12/5,6.742,-9.891109467,-137.5958938,26.21675873
2012/12/6,6.78,-9.94685936,-138.3714269,26.36452484
2012/12/7,6.834,-10.02608204,-139.4735002,26.57450676
2012/12/10,6.914,-10.14344883,-141.1062014,26.88559341
2012/12/11,7.056,-10.35177517,-144.004246,27.43777084
2012/12/12,7.052,-10.34590721,-143.9226109,27.42221642
2012/12/13,6.722,-9.861767769,-137.1877185,26.13898659
2012/12/14,6.762,-9.920451164,-138.0040691,26.29452896
2012/12/17,6.88,-10.09356785,-140.4123034,26.75338173
2012/12/18,6.918,-10.14931774,-141.1878364,26.90114784
2012/12/19,6.922,-10.1551857,-141.2694715,26.91670227
2012/12/20,6.886,-10.10237026,-140.5347559,26.77671242
2012/12/21,6.8,-9.976201057,-138.7796022,26.44229507
2012/12/24,6.856,-10.05835819,-139.922493,26.66005516
2012/12/26,6.718,-9.855899811,-137.1060834,26.12343216
2012/12/27,6.738,-9.885241508,-137.5142587,26.2012043
2012/12/28,6.644,-9.747335434,-135.5958348,25.8356781
2012/12/31,6.774,-9.938056946,-138.7780255,26.34119225
2013/1/2,7.072,-10.37524891,-144.8831113,27.49998665
2013/1/3,6.954,-10.20213223,-142.4656612,27.04113579
2013/1/4,6.88,-10.09356785,-140.9496332,26.75338173
2013/1/7,6.868,-10.07596302,-140.7037908,26.70671844
2013/1/8,6.736,-9.882307053,-137.9995246,26.19342613
2013/1/9,6.728,-9.870570183,-137.8356297,26.16231918
2013/1/10,6.706,-9.838294983,-137.3849186,26.07676888
2013/1/11,6.582,-9.656375885,-134.8445473,25.59458733
2013/1/14,6.652,-9.759072304,-136.2786279,25.86678696
2013/1/15,6.78,-9.94685936,-138.9009467,26.36452484
2013/1/16,6.82,-10.00554276,-139.7204213,26.52006721
2013/1/17,6.876,-10.08769989,-140.8676857,26.7378273
2013/1/18,6.904,-10.12877846,-141.441318,26.84670639
2013/1/22,7.038,-10.32536793,-144.1865579,27.36777687
2013/1/23,7.2,-10.56303596,-147.5054301,27.99772453
2013/1/24,7.398,-10.85351944,-151.5618294,28.76766205
2013/1/25,7.396,-10.85058594,-151.5208557,28.75988579
2013/1/28,7.606,-11.15867424,-155.8230974,29.57648468
2013/1/29,7.59,-11.1352005,-155.4953076,29.51426888
2013/1/30,7.504,-11.0090313,-153.7334371,29.17985153
2013/1/31,7.502,-11.00609684,-154.101136,29.17207336
2013/2/1,7.66,-11.23789692,-157.3466678,29.78646851
2013/2/4,7.548,-11.07358265,-155.0460377,29.35094833
2013/2/5,7.626,-11.18801594,-156.6482623,29.65425682
2013/2/6,7.834,-11.49317074,-160.9208611,30.46307945
2013/2/7,7.896,-11.58412933,-162.1944242,30.70417213
2013/2/8,7.848,-11.51370907,-161.2084398,30.5175209
2013/2/11,7.684,-11.27310658,-157.83966,29.87979317
2013/2/12,7.578,-11.11759567,-155.6622779,29.46760559
2013/2/13,7.69,-11.28190994,-157.962908,29.90312576
2013/2/14,7.66,-11.23789692,-157.3466678,29.78646851
2013/2/15,7.408,-10.86819077,-152.17025,28.80654716
2013/2/19,7.856,-11.52544594,-161.3727706,30.54862785
2013/2/20,7.708,-11.06737423,35.39312494,10.61094666
2013/2/21,7.032,-10.09675312,32.28910931,9.680355072
2013/2/22,7.222,-10.3695612,33.16153974,9.941911697
2013/2/25,6.876,-9.872763634,31.57279801,9.465603828
2013/2/26,6.886,-9.887122154,31.6187154,9.479369164
2013/2/27,7.02,-10.07952309,32.23400844,9.663835526
2013/2/28,6.966,-10.00198841,31.98605453,9.58949852
2013/3/1,6.93,-9.950298309,31.82075192,9.539940834
2013/3/4,7.116,-10.21736336,32.67481539,9.795990944
2013/3/5,7.33,-10.52463055,33.65744756,10.09058666
2013/3/6,7.538,-10.8232832,34.61252929,10.37692261
2013/3/7,7.646,-11.04966831,35.10843711,10.59397125
2013/3/8,7.694,-11.11903572,35.32884059,10.66047764
2013/3/11,7.82,-11.30112553,35.90739971,10.83505821
2013/3/12,7.824,-11.30690575,35.92576667,10.84060001
2013/3/13,7.796,-11.26644135,35.79719798,10.80180454
2013/3/14,7.37,-10.65080452,33.84111712,10.21155739
2013/3/15,7.058,-10.19991589,32.40849452,9.779263496
2013/3/18,7.03,-10.15945148,32.27992583,9.740468025
2013/3/19,7.016,-10.13921928,32.21564148,9.72107029
2013/3/20,7.19,-10.3906765,33.01460408,9.962157249
2013/3/21,7.202,-10.40801811,33.06970495,9.978783607
2013/3/22,7.324,-10.5843277,33.62989712,10.14782143
2013/3/25,7.506,-10.84734631,34.46559364,10.39999294
2013/3/26,7.572,-10.94272614,34.76864842,10.49143982
2013/3/27,7.632,-11.02943611,35.04415276,10.57457352
2013/3/28,7.578,-10.95139694,34.79619885,10.499753
2013/4/1,8.786,-12.69714642,40.56956285,12.17350674
2013/4/2,8.868,-12.81564903,40.94819979,12.28712177
2013/4/3,8.22,-11.87918758,37.95604446,11.38928127
2013/4/4,8.402,-12.14220619,38.79643376,11.64145279
2013/4/5,8.274,-11.95722675,38.20539074,11.46410084
2013/4/8,8.366,-12.0901804,38.63020291,11.59157276
2013/4/9,8.1,-11.70576954,37.40194162,11.22301388
2013/4/10,8.372,-12.09885216,38.65790805,11.59988594
2013/4/11,8.718,-12.598876,40.25557124,12.07928848
2013/4/12,8.75,-12.64512062,40.403332,12.12362671
2013/4/15,8.66,-12.51505661,39.98775487,11.99892616
2013/4/16,9.118,-13.17693901,42.1025807,12.63351154
2013/4/17,9.09,-13.13647461,41.97329004,12.59471607
2013/4/18,9.394,-13.57580185,43.37701723,13.01592541
2013/4/19,9.566,-13.82436848,44.1712313,13.25424099
2013/4/22,10.038,-14.50648308,46.35070247,13.90822411
2013/4/23,10.202,-14.74348831,47.10797635,14.13545513
2013/4/24,10.086,-14.57585049,46.5723436,13.97473049
2013/4/25,10.4,-15.02962971,48.02224603,14.40979576
2013/4/26,10.24,-14.79840469,47.28344225,14.18810654
2013/4/29,10.988,-15.87938118,50.73734994,15.22450352
2013/4/30,10.798,-15.60480213,50.02959451,14.96124744
2013/5/1,10.656,-15.39958954,49.37167615,14.76449871
2013/5/2,10.822,-15.63948536,50.14079198,14.99450111
2013/5/3,10.91,-15.76665974,50.54851603,15.11643028
2013/5/6,11.9,-17.19736481,55.13541162,16.48813248
2013/5/7,11.102,-16.04413033,51.43809578,15.38245678
2013/5/8,11.1573,-16.12404633,51.69431328,15.45907879
2013/5/9,13.88,-20.05877495,64.30920279,19.23153496
2013/5/10,15.3528,-30.05939674,52.61673889,9.387729645
2013/5/13,17.56,-34.38089752,60.1812005,10.73736
2013/5/14,16.648,-32.59528351,57.05561651,10.17970181
2013/5/15,16.9684,-33.22259521,58.15368351,10.37561607
2013/5/16,18.4496,-36.12265396,63.23001576,11.28132057
2013/5/17,18.3,-35.82975006,64.34674445,11.18984509
2013/5/20,17.988,-35.2188797,63.2496852,10.99906731
2013/5/21,17.518,-34.29866409,61.59706389,10.7116785
2013/5/22,17.448,-34.16160965,61.35092881,10.66887569
2013/5/23,18.546,-36.31139374,65.21173347,11.34026623
2013/5/24,19.416,-38.01477814,68.270841,11.87224293
2013/5/28,22.0668,-43.20480347,77.59162516,13.49311924
2013/5/29,20.9258,-40.97082901,73.57962322,12.79543495
2013/5/30,20.99,-41.0965271,73.80536426,12.834692
2013/5/31,19.552,-38.28105164,68.74904631,11.95540237
2013/6/3,18.518,-36.25657272,65.11327944,11.32314491
2013/6/4,18.968,-37.13763428,66.69557643,11.5983057
2013/6/5,19.074,-37.34517288,67.06829528,11.66312122
2013/6/6,19.47,-38.12050247,68.46071664,11.90526199
2013/6/7,20.408,-39.95702362,71.75892682,12.47881794
2013/6/10,20.01,-39.17777634,70.35947303,12.23545361
2013/6/11,18.894,-36.99274826,66.43537648,11.55305672
2013/6/12,19.546,-38.26930618,68.72794902,11.95173359
2013/6/13,19.636,-38.44551849,69.04440842,12.00676537
2013/6/14,20.06,-39.2756691,70.53528381,12.26602745
2013/6/17,20.44,-40.01967621,71.87144571,12.49838448
2013/6/18,20.678,-40.48565674,72.70830501,12.64391422
2013/6/19,20.936,-40.99079895,73.61548862,12.80167198
2013/6/20,20.13,-39.41272354,70.78141889,12.30883026
2013/6/21,19.91,-38.98198318,70.00785147,12.17430687
2013/6/24,20.298,-39.74165344,71.37214311,12.41155624
2013/6/25,20.48,-40.09799194,72.01209433,12.52284336
2013/6/26,21.144,-41.39804459,74.34686146,12.9288578
2013/6/27,21.85,-42.78033066,76.82930963,13.36055279
2013/6/28,21.472,-42.04023743,75.50018015,13.12941837
2013/7/1,23.4358,-45.88518143,84.40356806,14.33021736
2013/7/2,23.564,-46.13618469,84.86527782,14.40860748
2013/7/3,23.048,-45.12590408,83.00691407,14.09309101
2013/7/5,24.018,-47.02507782,86.5003498,14.68621349
2013/7/8,24.322,-47.62028122,87.59519976,14.87209988
2013/7/9,24.69,-48.34079361,88.92054445,15.09711933
2013/7/10,24.454,-47.87872696,88.07059513,14.95281315
2013/7/11,25.122,-49.18661118,90.47638386,15.36127281
2013/7/12,25.98,-50.86649704,93.56645382,15.88591194
2013/7/15,25.452,-49.83272171,91.66487231,15.56305695
2013/7/16,21.81,-42.70201111,78.54828167,13.33609486
2013/7/17,24.05,-47.08773041,86.61559716,14.70578003
2013/7/18,23.806,-46.61000061,85.73683601,14.55658245
2013/7/19,23.936,-46.86452866,86.20502843,14.63607311
2013/7/22,24.486,-47.94137955,88.1858425,14.97237968
2013/7/23,24.548,-48.06277084,88.40913427,15.0102911
2013/7/24,24.34,-47.65552521,87.6600264,14.88310623
2013/7/25,24.814,-48.58357239,89.36712798,15.17294121
2013/7/26,25.878,-50.66679001,93.19910284,15.82354164
2013/7/29,26.924,-52.71476364,96.96625106,16.46313667
2013/7/30,26.348,-51.58700562,94.8917985,16.1109314
2013/7/31,26.856,-52.58162689,96.7372665,16.42155647
2013/8/1,27.11,-53.07893372,97.65219299,16.57686996
2013/8/2,27.6,-54.038311,99.41720865,16.87648773
2013/8/5,28.936,-56.65407944,104.2295779,17.69340897
2013/8/6,28.43,-55.66337585,102.4069291,17.3840065
2013/8/7,26.846,-70.50579071,25.90008375,11.72058773
2013/8/8,30.696,-80.61706543,29.61442937,13.40144444
2013/8/9,30.6,-84.46616364,29.52181192,14.04130268
2013/8/12,29.476,-81.36354828,28.43741595,13.52553654
2013/8/13,29.086,-80.28701782,28.06115757,13.3465786
2013/8/14,27.872,-76.93598175,26.88993274,12.7895155
2013/8/15,27.934,-77.1071167,26.94974818,12.81796551
2013/8/16,28.4,-78.39343262,27.39932871,13.03179646
2013/8/19,28.98,-79.99442291,27.95889247,13.2979393
2013/8/20,29.916,-82.57809448,28.8619126,13.72743797
2013/8/21,29.572,-81.62854004,28.5300334,13.56958771
2013/8/22,31.42,-86.72963715,30.3129193,14.41757202
2013/8/23,32.3678,-89.3458786,31.22732366,14.85248566
2013/8/26,32.844,-90.66034698,31.6867448,15.07099724
2013/8/27,33.402,-92.20061493,32.22508372,15.32704544
2013/8/28,33.29,-91.8914566,32.11703003,15.27565193
2013/8/29,33.212,-91.67615509,32.04177835,15.23986053
2013/8/30,33.8,-93.29922485,32.60906023,15.50967407
2013/9/3,33.788,-93.26610565,32.59748305,15.50416756
2013/9/4,34.1244,-94.19467926,32.92203002,15.65853024
2013/9/5,33.986,-93.81265259,32.78850654,15.59502316
2013/9/6,33.394,-92.17853546,32.2173656,15.32337379
2013/9/9,32.14,-88.71707916,31.00755017,14.74795628
2013/9/10,33.274,-91.84729004,32.10159379,15.26831055
2013/9/11,32.704,-90.27390289,31.55167768,15.00675678
2013/9/12,32.986,-91.05231476,31.82374144,15.13615704
2013/9/13,33.108,-91.38907623,31.94144278,15.19213867
2013/9/16,33.316,-91.96322632,32.14211392,15.2875824
2013/9/17,33.246,-91.77000427,32.07458036,15.25546169
2013/9/18,33.2436,-91.76338196,32.07226493,15.2543602
2013/9/19,35.584,-98.22366333,34.33020116,16.32829094
2013/9/20,36.678,-101.2434616,35.38565417,16.83028984
2013/9/23,36.222,-99.98474884,34.94572129,16.62104797
2013/9/24,36.466,-100.6582718,35.18112397,16.73301125
2013/9/25,37.0476,-102.2636795,35.74223135,16.99988747
2013/9/26,37.728,-104.1418152,36.39865752,17.31209946
2013/9/27,38.18,-105.3894806,36.83473135,17.51950645
2013/9/30,38.674,-106.7530899,37.65431738,17.74618721
2013/10/1,38.6,-106.5488205,37.58226847,17.71223068
2013/10/2,36.19,-99.89642334,35.23581078,16.6063633
2013/10/3,34.662,-95.67863464,33.74809818,15.90521622
2013/10/4,36.196,-99.91298676,35.24165258,16.60911751
2013/10/7,36.614,-101.066803,35.64863155,16.80092239
2013/10/8,34.946,-96.46257019,34.02461021,16.03553391
2013/10/9,33.756,-93.17777252,32.86598587,15.48948383
2013/10/10,34.586,-95.46884918,33.674102,15.87034225
2013/10/11,35.74,-98.65427399,34.79767552,16.39987373
2013/10/14,35.944,-99.21737671,34.99629684,16.49348259
2013/10/15,36.788,-101.5470963,35.81804385,16.88076591
2013/10/16,36.712,-101.3373184,35.74404767,16.84589195
2013/10/17,36.5604,-100.9188461,35.59644477,16.77632713
2013/10/18,36.68,-101.2489853,35.71289139,16.83120728
2013/10/21,34.52,-95.28666687,33.60984217,15.84005737
2013/10/22,34.308,-94.70147705,33.40343178,15.74277782
2013/10/23,32.9,-90.81492615,32.03255525,15.09669399
2013/10/24,34.63,-95.59030151,33.71694189,15.89053249
2013/10/25,33.932,-93.66358948,33.03734543,15.57024384
2013/10/28,32.572,-89.90953827,31.71320333,14.94618607
2013/10/29,32.894,-90.79836273,32.02671345,15.09394073
2013/10/30,31.844,-87.90001678,31.00439785,14.61213207
2013/10/31,31.988,-88.29750824,31.15167286,14.67820835
2013/11/1,32.434,-89.52861023,31.58601218,14.88286304
2013/11/4,35.04,-96.72203827,34.12387824,16.07866669
2013/11/5,35.362,-145.4047089,33.78071107,12.59732437
2013/11/6,30.232,-124.3106995,28.88011021,10.76981831
2013/11/7,27.9544,-114.9454575,26.70435806,9.95844841
2013/11/8,27.59,-114.5159683,26.356253,9.921238899
2013/11/11,28.9396,-120.1176605,27.64550269,10.4065485
2013/11/12,27.56,-114.391449,26.32759451,9.910450935
2013/11/13,27.74,-115.1385574,26.49954542,9.975177765
2013/11/14,27.52,-114.2254181,26.2893832,9.896066666
2013/11/15,27.09,-112.4406509,25.87861159,9.741440773
2013/11/18,24.316,-100.926796,23.22865705,8.743923187
2013/11/19,25.218,-104.6706619,24.09032215,9.068278313
2013/11/20,24.222,-100.5366364,23.13886046,8.710121155
2013/11/21,24.42,-101.3584595,23.32800646,8.781320572
2013/11/22,24.276,-100.7607651,23.19044573,8.729538918
2013/11/25,24.168,-100.3125,23.08727519,8.690702438
2013/11/26,24.1,-100.0302582,23.02231596,8.666250229
2013/11/27,25.388,-105.3762741,24.25272023,9.129408836
2013/11/29,25.456,-105.6585159,24.31767946,9.153862
2013/12/2,24.834,-103.0768204,23.72349355,8.930192947
2013/12/3,28.94,-120.1193237,27.6458848,10.4066925
2013/12/4,27.79,-115.3460922,26.54730956,9.993157387
2013/12/5,28.096,-116.616188,26.83962611,10.10319328
2013/12/6,27.472,-114.0261917,26.24352963,9.878806114
2013/12/9,28.2962,-117.4471436,27.03087373,10.1751852
2013/12/10,28.438,-118.0357056,27.16633283,10.22617531
2013/12/11,27.93,-115.9271774,26.68104916,10.0435009
2013/12/12,29.494,-122.4187698,28.17511149,10.60590839
2013/12/13,29.5308,-122.5715179,28.21026589,10.61914158
2013/12/16,29.588,-122.8089294,28.26490807,10.63971043
2013/12/17,30.492,-126.5611038,29.12848374,10.96478462
2013/12/18,29.596,-122.8421326,28.27255033,10.64258671
2013/12/19,28.144,-116.8154144,26.88547968,10.12045479
2013/12/20,28.648,-118.9073334,27.36694222,10.3016901
2013/12/23,28.71,-119.1646729,27.42616976,10.3239851
2013/12/24,30.282,-125.6894684,28.92787435,10.88926983
2013/12/26,31.1,-129.0846863,29.7092957,11.18341827
2013/12/27,30.224,-125.4487305,28.87246795,10.86841297
2013/12/30,30.488,-126.5445023,29.12466261,10.96334648
2013/12/31,30.0858,-124.8751144,28.85697716,10.818717
2014/1/2,30.02,-124.602005,28.79386469,10.79505539
2014/1/3,29.912,-124.1537323,28.69027584,10.75621891
2014/1/6,29.4,-122.0286102,28.19918794,10.57210636
2014/1/7,29.872,-123.987709,28.65190959,10.74183559
2014/1/8,30.256,-125.5815506,29.02022552,10.87992001
2014/1/9,29.506,-122.4685822,28.30085848,10.61022377
2014/1/10,29.14398,-120.9659653,27.95362481,10.48004246
2014/1/13,27.868,-115.6698456,26.72976087,10.0212059
2014/1/14,32.254,-133.8745117,30.93661931,11.59839153
2014/1/15,32.826,-136.2486877,31.48525657,11.80408001
2014/1/16,34.194,-141.9267426,32.79738205,12.29600716
2014/1/17,34.002,-141.1298218,32.61322409,12.22696495
2014/1/21,35.336,-146.6667633,33.89273826,12.70666504
2014/1/22,35.712,-148.2274017,34.25338094,12.84187317
2014/1/23,36.3,-150.667984,34.8173647,13.05331516
2014/1/24,34.92,-144.9401093,33.49372935,12.55707264
2014/1/27,33.924,-140.806076,32.53840992,12.19891644
2014/1/28,35.676,-148.0779877,34.21885132,12.82892704
2014/1/29,35.046,-145.463089,33.61458301,12.60238171
2014/1/30,36.568,-151.7803497,35.07441852,13.14968681
2014/1/31,36.282,-150.5932617,34.82863976,13.04684258
2014/2/3,35.422,-147.0237274,34.00308907,12.73758984
2014/2/4,35.746,-148.3685303,34.31411049,12.85409927
2014/2/5,34.884,-144.7906799,33.48663991,12.54412746
2014/2/6,35.676,-148.0779877,34.2469145,12.82892704
2014/2/7,37.306,-154.8435211,35.81162105,13.41506767
2014/2/10,39.312,-163.169693,37.73726603,14.13641644
2014/2/11,39.324,-163.2194977,37.74878534,14.14073181
2014/2/12,39.064,-162.1403351,37.49920025,14.04723644
2014/2/13,39.926,-165.7181702,38.32667083,14.35720825
2014/2/14,39.646,-164.5559998,38.05788688,14.25652122
2014/2/18,40.74,-169.0967865,39.10806416,14.64991856
2014/2/19,38.728,-320.7378235,35.75801486,11.78998566
2014/2/20,41.994,-347.7861938,38.77355082,12.78425503
2014/2/21,41.92,-347.1733398,38.70522575,12.76172733
2014/2/24,43.53,-360.5070496,40.19175756,13.25186062
2014/2/25,49.6,-410.7776184,45.79625948,15.09975433
2014/2/26,50.6,-421.1035767,46.71957116,15.47932529
