Date,Close,PE(TTM),PB(MRQ),PS(TTM)
2006/9/3,2.106720175,37.98056793,6.698657785,3.654827483
2006/9/4,2.106720175,37.98056793,6.698657785,3.654827483
2006/9/5,2.202228109,39.70241547,7.00234072,3.820518696
2006/9/6,2.157555043,38.89703369,6.860295476,3.743017967
2006/9/7,2.242896004,40.43558884,7.131650873,3.891071084
2006/9/8,2.234269481,40.28006744,7.104221447,3.876105426
2006/9/9,2.234269481,40.28006744,7.104221447,3.876105426
2006/9/10,2.234269481,40.28006744,7.104221447,3.876105426
2006/9/11,2.2336533,40.26895523,7.102262202,3.875036451
2006/9/12,2.237658472,40.34116364,7.114997293,3.881984792
2006/9/13,2.286028619,41.2131958,7.268798006,3.965899374
2006/9/14,2.285104349,41.1965332,7.265859139,3.964295911
2006/9/15,2.282947718,41.15764999,7.259001782,3.960554496
2006/9/16,2.282947718,41.15764999,7.259001782,3.960554496
2006/9/17,2.282947718,41.15764999,7.259001782,3.960554496
2006/9/18,2.276477826,41.04101181,7.238429712,3.949330253
2006/9/19,2.272780744,40.9743576,7.226674244,3.9429164
2006/9/20,2.318686171,41.80195618,7.372637977,4.02255508
2006/9/21,2.299892674,41.46313858,7.312881012,3.989951325
2006/9/22,2.249057806,40.54667282,7.151243321,3.90176084
2006/9/23,2.249057806,40.54667282,7.151243321,3.90176084
2006/9/24,2.249057806,40.54667282,7.151243321,3.90176084
2006/9/25,2.333782586,42.07411575,7.420639473,4.048744981
2006/9/26,2.391087347,43.10722351,7.602849235,4.148159709
2006/9/27,2.354116534,42.44070435,7.48529455,4.084021175
2006/9/28,2.37260194,42.77396393,7.544071892,4.116090442
2006/9/29,2.37167767,42.75730133,7.541133025,4.114486979
2006/9/30,2.37167767,42.75730133,7.541133025,4.114486979
2006/10/1,2.37167767,42.75730133,7.541133025,4.114486979
2006/10/2,2.306362567,41.57978058,7.374447805,4.001175568
2006/10/3,2.282331538,41.1465416,7.297610117,3.959485521
2006/10/4,2.322383252,41.86860657,7.42567293,4.028968933
2006/10/5,2.305438296,41.56311798,7.371492509,3.999572105
2006/10/6,2.286644799,41.2243042,7.311401497,3.96696835
2006/10/7,2.286644799,41.2243042,7.311401497,3.96696835
2006/10/8,2.286644799,41.2243042,7.311401497,3.96696835
2006/10/9,2.299276494,41.45203018,7.351790538,3.988882349
2006/10/10,2.274013105,40.9965744,7.271012456,3.945054351
2006/10/11,2.256143879,40.67442322,7.21387674,3.914054059
2006/10/12,2.318686171,41.80195618,7.413851747,4.02255508
2006/10/13,2.311292008,41.66865158,7.390209382,4.009727373
2006/10/14,2.311292008,41.66865158,7.390209382,4.009727373
